idx	U_label	U	Ntot_target	target_density	beta	T	mu_L8_reference	L8_reference_Ntot	L8_reference_density	mu_probe	mu_label	probe_offset	probe_role	Lx	Ly	dtau	ntherm	nmeasurements	nbins	nupdates	account	out_parent	sid	seed	target_key	tuning_status	source_manifests	job_tag
0	Up3	3.0	12	0.333333333333	2.0	0.500000000000	-3.346644605949	22	0.343750000000	-3.366644605949	m3p366645	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p0_mum3p366645_minus_0p02	917000000	1907194000	Up3_L6_N012_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p0minus_0p02
1	Up3	3.0	12	0.333333333333	2.0	0.500000000000	-3.346644605949	22	0.343750000000	-3.346644605949	m3p346645	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p0_mum3p346645_center	917000001	1907194001	Up3_L6_N012_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p0center
2	Up3	3.0	12	0.333333333333	2.0	0.500000000000	-3.346644605949	22	0.343750000000	-3.326644605949	m3p326645	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p0_mum3p326645_plus_0p02	917000002	1907194002	Up3_L6_N012_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p0plus_0p02
3	Up3	3.0	12	0.333333333333	2.2	0.454545454545	-3.320419018164	22	0.343750000000	-3.340419018164	m3p340419	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p2_mum3p340419_minus_0p02	917000003	1907194003	Up3_L6_N012_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p2minus_0p02
4	Up3	3.0	12	0.333333333333	2.2	0.454545454545	-3.320419018164	22	0.343750000000	-3.320419018164	m3p320419	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p2_mum3p320419_center	917000004	1907194004	Up3_L6_N012_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p2center
5	Up3	3.0	12	0.333333333333	2.2	0.454545454545	-3.320419018164	22	0.343750000000	-3.300419018164	m3p300419	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p2_mum3p300419_plus_0p02	917000005	1907194005	Up3_L6_N012_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p2plus_0p02
6	Up3	3.0	12	0.333333333333	2.5	0.400000000000	-3.291316966763	22	0.343750000000	-3.311316966763	m3p311317	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p5_mum3p311317_minus_0p02	917000006	1907194006	Up3_L6_N012_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p5minus_0p02
7	Up3	3.0	12	0.333333333333	2.5	0.400000000000	-3.291316966763	22	0.343750000000	-3.291316966763	m3p291317	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p5_mum3p291317_center	917000007	1907194007	Up3_L6_N012_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p5center
8	Up3	3.0	12	0.333333333333	2.5	0.400000000000	-3.291316966763	22	0.343750000000	-3.271316966763	m3p271317	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p5_mum3p271317_plus_0p02	917000008	1907194008	Up3_L6_N012_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p5plus_0p02
9	Up3	3.0	12	0.333333333333	2.9	0.344827586207	-3.262404853663	22	0.343750000000	-3.282404853663	m3p282405	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p9_mum3p282405_minus_0p02	917000009	1907194009	Up3_L6_N012_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p9minus_0p02
10	Up3	3.0	12	0.333333333333	2.9	0.344827586207	-3.262404853663	22	0.343750000000	-3.262404853663	m3p262405	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p9_mum3p262405_center	917000010	1907194010	Up3_L6_N012_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p9center
11	Up3	3.0	12	0.333333333333	2.9	0.344827586207	-3.262404853663	22	0.343750000000	-3.242404853663	m3p242405	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b2p9_mum3p242405_plus_0p02	917000011	1907194011	Up3_L6_N012_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b2p9plus_0p02
12	Up3	3.0	12	0.333333333333	3.3	0.303030303030	-3.239100333987	22	0.343750000000	-3.259100333987	m3p259100	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b3p3_mum3p259100_minus_0p02	917000012	1907194012	Up3_L6_N012_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b3p3minus_0p02
13	Up3	3.0	12	0.333333333333	3.3	0.303030303030	-3.239100333987	22	0.343750000000	-3.239100333987	m3p239100	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b3p3_mum3p239100_center	917000013	1907194013	Up3_L6_N012_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b3p3center
14	Up3	3.0	12	0.333333333333	3.3	0.303030303030	-3.239100333987	22	0.343750000000	-3.219100333987	m3p219100	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b3p3_mum3p219100_plus_0p02	917000014	1907194014	Up3_L6_N012_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b3p3plus_0p02
15	Up3	3.0	12	0.333333333333	4.0	0.250000000000	-3.207438804261	22	0.343750000000	-3.227438804261	m3p227439	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b4p0_mum3p227439_minus_0p02	917000015	1907194015	Up3_L6_N012_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b4p0minus_0p02
16	Up3	3.0	12	0.333333333333	4.0	0.250000000000	-3.207438804261	22	0.343750000000	-3.207438804261	m3p207439	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b4p0_mum3p207439_center	917000016	1907194016	Up3_L6_N012_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b4p0center
17	Up3	3.0	12	0.333333333333	4.0	0.250000000000	-3.207438804261	22	0.343750000000	-3.187438804261	m3p187439	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b4p0_mum3p187439_plus_0p02	917000017	1907194017	Up3_L6_N012_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b4p0plus_0p02
18	Up3	3.0	12	0.333333333333	5.0	0.200000000000	-3.174163223267	22	0.343750000000	-3.194163223267	m3p194163	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b5p0_mum3p194163_minus_0p02	917000018	1907194018	Up3_L6_N012_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b5p0minus_0p02
19	Up3	3.0	12	0.333333333333	5.0	0.200000000000	-3.174163223267	22	0.343750000000	-3.174163223267	m3p174163	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b5p0_mum3p174163_center	917000019	1907194019	Up3_L6_N012_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b5p0center
20	Up3	3.0	12	0.333333333333	5.0	0.200000000000	-3.174163223267	22	0.343750000000	-3.154163223267	m3p154163	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b5p0_mum3p154163_plus_0p02	917000020	1907194020	Up3_L6_N012_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b5p0plus_0p02
21	Up3	3.0	12	0.333333333333	6.7	0.149253731343	-3.141656062908	22	0.343750000000	-3.161656062908	m3p161656	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b6p7_mum3p161656_minus_0p02	917000021	1907194021	Up3_L6_N012_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b6p7minus_0p02
22	Up3	3.0	12	0.333333333333	6.7	0.149253731343	-3.141656062908	22	0.343750000000	-3.141656062908	m3p141656	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b6p7_mum3p141656_center	917000022	1907194022	Up3_L6_N012_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b6p7center
23	Up3	3.0	12	0.333333333333	6.7	0.149253731343	-3.141656062908	22	0.343750000000	-3.121656062908	m3p121656	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b6p7_mum3p121656_plus_0p02	917000023	1907194023	Up3_L6_N012_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b6p7plus_0p02
24	Up3	3.0	12	0.333333333333	10.0	0.100000000000	-3.123353500529	22	0.343750000000	-3.143353500529	m3p143354	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b10p0_mum3p143354_minus_0p02	917000024	1907194024	Up3_L6_N012_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b10p0minus_0p02
25	Up3	3.0	12	0.333333333333	10.0	0.100000000000	-3.123353500529	22	0.343750000000	-3.123353500529	m3p123354	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b10p0_mum3p123354_center	917000025	1907194025	Up3_L6_N012_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b10p0center
26	Up3	3.0	12	0.333333333333	10.0	0.100000000000	-3.123353500529	22	0.343750000000	-3.103353500529	m3p103354	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot012_n0.333333_b10p0_mum3p103354_plus_0p02	917000026	1907194026	Up3_L6_N012_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N12b10p0plus_0p02
27	Up3	3.0	18	0.500000000000	2.0	0.500000000000	-2.500236792942	32	0.500000000000	-2.520236792942	m2p520237	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p0_mum2p520237_minus_0p02	917000027	1907194027	Up3_L6_N018_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p0minus_0p02
28	Up3	3.0	18	0.500000000000	2.0	0.500000000000	-2.500236792942	32	0.500000000000	-2.500236792942	m2p500237	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p0_mum2p500237_center	917000028	1907194028	Up3_L6_N018_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p0center
29	Up3	3.0	18	0.500000000000	2.0	0.500000000000	-2.500236792942	32	0.500000000000	-2.480236792942	m2p480237	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p0_mum2p480237_plus_0p02	917000029	1907194029	Up3_L6_N018_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p0plus_0p02
30	Up3	3.0	18	0.500000000000	2.2	0.454545454545	-2.478389555256	32	0.500000000000	-2.498389555256	m2p498390	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p2_mum2p498390_minus_0p02	917000030	1907194030	Up3_L6_N018_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p2minus_0p02
31	Up3	3.0	18	0.500000000000	2.2	0.454545454545	-2.478389555256	32	0.500000000000	-2.478389555256	m2p478390	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p2_mum2p478390_center	917000031	1907194031	Up3_L6_N018_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p2center
32	Up3	3.0	18	0.500000000000	2.2	0.454545454545	-2.478389555256	32	0.500000000000	-2.458389555256	m2p458390	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p2_mum2p458390_plus_0p02	917000032	1907194032	Up3_L6_N018_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p2plus_0p02
33	Up3	3.0	18	0.500000000000	2.5	0.400000000000	-2.455630518403	32	0.500000000000	-2.475630518403	m2p475631	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p5_mum2p475631_minus_0p02	917000033	1907194033	Up3_L6_N018_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p5minus_0p02
34	Up3	3.0	18	0.500000000000	2.5	0.400000000000	-2.455630518403	32	0.500000000000	-2.455630518403	m2p455631	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p5_mum2p455631_center	917000034	1907194034	Up3_L6_N018_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p5center
35	Up3	3.0	18	0.500000000000	2.5	0.400000000000	-2.455630518403	32	0.500000000000	-2.435630518403	m2p435631	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p5_mum2p435631_plus_0p02	917000035	1907194035	Up3_L6_N018_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p5plus_0p02
36	Up3	3.0	18	0.500000000000	2.9	0.344827586207	-2.436363859601	32	0.500000000000	-2.456363859601	m2p456364	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p9_mum2p456364_minus_0p02	917000036	1907194036	Up3_L6_N018_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p9minus_0p02
37	Up3	3.0	18	0.500000000000	2.9	0.344827586207	-2.436363859601	32	0.500000000000	-2.436363859601	m2p436364	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p9_mum2p436364_center	917000037	1907194037	Up3_L6_N018_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p9center
38	Up3	3.0	18	0.500000000000	2.9	0.344827586207	-2.436363859601	32	0.500000000000	-2.416363859601	m2p416364	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b2p9_mum2p416364_plus_0p02	917000038	1907194038	Up3_L6_N018_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b2p9plus_0p02
39	Up3	3.0	18	0.500000000000	3.3	0.303030303030	-2.425042531514	32	0.500000000000	-2.445042531514	m2p445043	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b3p3_mum2p445043_minus_0p02	917000039	1907194039	Up3_L6_N018_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b3p3minus_0p02
40	Up3	3.0	18	0.500000000000	3.3	0.303030303030	-2.425042531514	32	0.500000000000	-2.425042531514	m2p425043	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b3p3_mum2p425043_center	917000040	1907194040	Up3_L6_N018_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b3p3center
41	Up3	3.0	18	0.500000000000	3.3	0.303030303030	-2.425042531514	32	0.500000000000	-2.405042531514	m2p405043	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b3p3_mum2p405043_plus_0p02	917000041	1907194041	Up3_L6_N018_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b3p3plus_0p02
42	Up3	3.0	18	0.500000000000	4.0	0.250000000000	-2.414824244888	32	0.500000000000	-2.434824244888	m2p434824	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b4p0_mum2p434824_minus_0p02	917000042	1907194042	Up3_L6_N018_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b4p0minus_0p02
43	Up3	3.0	18	0.500000000000	4.0	0.250000000000	-2.414824244888	32	0.500000000000	-2.414824244888	m2p414824	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b4p0_mum2p414824_center	917000043	1907194043	Up3_L6_N018_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b4p0center
44	Up3	3.0	18	0.500000000000	4.0	0.250000000000	-2.414824244888	32	0.500000000000	-2.394824244888	m2p394824	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b4p0_mum2p394824_plus_0p02	917000044	1907194044	Up3_L6_N018_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b4p0plus_0p02
45	Up3	3.0	18	0.500000000000	5.0	0.200000000000	-2.408837494665	32	0.500000000000	-2.428837494665	m2p428837	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up3/Ntot018_n0.500000_b5p0_mum2p428837_minus_0p02	917000045	1907194045	Up3_L6_N018_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Up3_three_density_beta20_20260713_manifests_gce_prod_L8_Up3_spinHS_20260713_all.tsv	muL6Up3N18b5p0minus_0p02
