idx	U_label	U	Ntot_target	target_density	beta	T	mu_L8_reference	L8_reference_Ntot	L8_reference_density	mu_probe	mu_label	probe_offset	probe_role	Lx	Ly	dtau	ntherm	nmeasurements	nbins	nupdates	account	out_parent	sid	seed	target_key	tuning_status	source_manifests	job_tag
131	Um3	-3.0	12	0.333333333333	2.9	0.344827586207	-1.338065971776	22	0.343750000000	-1.318065971776	m1p318066	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p9_mum1p318066_plus_0p02	916000131	1907193131	Um3_L6_N012_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p9plus_0p02
132	Um3	-3.0	12	0.333333333333	3.3	0.303030303030	-1.316371051805	22	0.343750000000	-1.336371051805	m1p336371	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b3p3_mum1p336371_minus_0p02	916000132	1907193132	Um3_L6_N012_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b3p3minus_0p02
133	Um3	-3.0	12	0.333333333333	3.3	0.303030303030	-1.316371051805	22	0.343750000000	-1.316371051805	m1p316371	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b3p3_mum1p316371_center	916000133	1907193133	Um3_L6_N012_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b3p3center
134	Um3	-3.0	12	0.333333333333	3.3	0.303030303030	-1.316371051805	22	0.343750000000	-1.296371051805	m1p296371	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b3p3_mum1p296371_plus_0p02	916000134	1907193134	Um3_L6_N012_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b3p3plus_0p02
135	Um3	-3.0	12	0.333333333333	4.0	0.250000000000	-1.286724073715	22	0.343750000000	-1.306724073715	m1p306724	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b4p0_mum1p306724_minus_0p02	916000135	1907193135	Um3_L6_N012_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b4p0minus_0p02
136	Um3	-3.0	12	0.333333333333	4.0	0.250000000000	-1.286724073715	22	0.343750000000	-1.286724073715	m1p286724	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b4p0_mum1p286724_center	916000136	1907193136	Um3_L6_N012_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b4p0center
137	Um3	-3.0	12	0.333333333333	4.0	0.250000000000	-1.286724073715	22	0.343750000000	-1.266724073715	m1p266724	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b4p0_mum1p266724_plus_0p02	916000137	1907193137	Um3_L6_N012_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b4p0plus_0p02
138	Um3	-3.0	12	0.333333333333	5.0	0.200000000000	-1.255785763873	22	0.343750000000	-1.275785763873	m1p275786	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b5p0_mum1p275786_minus_0p02	916000138	1907193138	Um3_L6_N012_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b5p0minus_0p02
139	Um3	-3.0	12	0.333333333333	5.0	0.200000000000	-1.255785763873	22	0.343750000000	-1.255785763873	m1p255786	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b5p0_mum1p255786_center	916000139	1907193139	Um3_L6_N012_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b5p0center
140	Um3	-3.0	12	0.333333333333	5.0	0.200000000000	-1.255785763873	22	0.343750000000	-1.235785763873	m1p235786	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b5p0_mum1p235786_plus_0p02	916000140	1907193140	Um3_L6_N012_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b5p0plus_0p02
141	Um3	-3.0	12	0.333333333333	6.7	0.149253731343	-1.224782483323	22	0.343750000000	-1.244782483323	m1p244782	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b6p7_mum1p244782_minus_0p02	916000141	1907193141	Um3_L6_N012_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b6p7minus_0p02
142	Um3	-3.0	12	0.333333333333	6.7	0.149253731343	-1.224782483323	22	0.343750000000	-1.224782483323	m1p224782	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b6p7_mum1p224782_center	916000142	1907193142	Um3_L6_N012_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b6p7center
143	Um3	-3.0	12	0.333333333333	6.7	0.149253731343	-1.224782483323	22	0.343750000000	-1.204782483323	m1p204782	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b6p7_mum1p204782_plus_0p02	916000143	1907193143	Um3_L6_N012_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b6p7plus_0p02
144	Um3	-3.0	12	0.333333333333	10.0	0.100000000000	-1.207415996337	22	0.343750000000	-1.227415996337	m1p227416	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b10p0_mum1p227416_minus_0p02	916000144	1907193144	Um3_L6_N012_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b10p0minus_0p02
145	Um3	-3.0	12	0.333333333333	10.0	0.100000000000	-1.207415996337	22	0.343750000000	-1.207415996337	m1p207416	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b10p0_mum1p207416_center	916000145	1907193145	Um3_L6_N012_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b10p0center
146	Um3	-3.0	12	0.333333333333	10.0	0.100000000000	-1.207415996337	22	0.343750000000	-1.187415996337	m1p187416	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b10p0_mum1p187416_plus_0p02	916000146	1907193146	Um3_L6_N012_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b10p0plus_0p02
147	Um3	-3.0	12	0.333333333333	20.0	0.050000000000	-1.206860486707	22	0.343750000000	-1.226860486707	m1p226860	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b20p0_mum1p226860_minus_0p02	916000147	1907193147	Um3_L6_N012_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b20p0minus_0p02
148	Um3	-3.0	12	0.333333333333	20.0	0.050000000000	-1.206860486707	22	0.343750000000	-1.206860486707	m1p206860	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b20p0_mum1p206860_center	916000148	1907193148	Um3_L6_N012_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b20p0center
149	Um3	-3.0	12	0.333333333333	20.0	0.050000000000	-1.206860486707	22	0.343750000000	-1.186860486707	m1p186860	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b20p0_mum1p186860_plus_0p02	916000149	1907193149	Um3_L6_N012_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b20p0plus_0p02
150	Um3	-3.0	18	0.500000000000	2.0	0.500000000000	-0.995097511979	32	0.500000000000	-1.015097511979	m1p015098	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p0_mum1p015098_minus_0p02	916000150	1907193150	Um3_L6_N018_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p0minus_0p02
151	Um3	-3.0	18	0.500000000000	2.0	0.500000000000	-0.995097511979	32	0.500000000000	-0.995097511979	m0p995098	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p0_mum0p995098_center	916000151	1907193151	Um3_L6_N018_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p0center
152	Um3	-3.0	18	0.500000000000	2.0	0.500000000000	-0.995097511979	32	0.500000000000	-0.975097511979	m0p975098	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p0_mum0p975098_plus_0p02	916000152	1907193152	Um3_L6_N018_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p0plus_0p02
153	Um3	-3.0	18	0.500000000000	2.2	0.454545454545	-0.974689258989	32	0.500000000000	-0.994689258989	m0p994689	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p2_mum0p994689_minus_0p02	916000153	1907193153	Um3_L6_N018_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p2minus_0p02
154	Um3	-3.0	18	0.500000000000	2.2	0.454545454545	-0.974689258989	32	0.500000000000	-0.974689258989	m0p974689	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p2_mum0p974689_center	916000154	1907193154	Um3_L6_N018_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p2center
155	Um3	-3.0	18	0.500000000000	2.2	0.454545454545	-0.974689258989	32	0.500000000000	-0.954689258989	m0p954689	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p2_mum0p954689_plus_0p02	916000155	1907193155	Um3_L6_N018_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p2plus_0p02
156	Um3	-3.0	18	0.500000000000	2.5	0.400000000000	-0.952409046870	32	0.500000000000	-0.972409046870	m0p972409	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p5_mum0p972409_minus_0p02	916000156	1907193156	Um3_L6_N018_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p5minus_0p02
157	Um3	-3.0	18	0.500000000000	2.5	0.400000000000	-0.952409046870	32	0.500000000000	-0.952409046870	m0p952409	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p5_mum0p952409_center	916000157	1907193157	Um3_L6_N018_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p5center
158	Um3	-3.0	18	0.500000000000	2.5	0.400000000000	-0.952409046870	32	0.500000000000	-0.932409046870	m0p932409	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p5_mum0p932409_plus_0p02	916000158	1907193158	Um3_L6_N018_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p5plus_0p02
159	Um3	-3.0	18	0.500000000000	2.9	0.344827586207	-0.932970039959	32	0.500000000000	-0.952970039959	m0p952970	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p9_mum0p952970_minus_0p02	916000159	1907193159	Um3_L6_N018_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p9minus_0p02
160	Um3	-3.0	18	0.500000000000	2.9	0.344827586207	-0.932970039959	32	0.500000000000	-0.932970039959	m0p932970	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p9_mum0p932970_center	916000160	1907193160	Um3_L6_N018_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p9center
161	Um3	-3.0	18	0.500000000000	2.9	0.344827586207	-0.932970039959	32	0.500000000000	-0.912970039959	m0p912970	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b2p9_mum0p912970_plus_0p02	916000161	1907193161	Um3_L6_N018_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b2p9plus_0p02
162	Um3	-3.0	18	0.500000000000	3.3	0.303030303030	-0.921189864367	32	0.500000000000	-0.941189864367	m0p941190	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b3p3_mum0p941190_minus_0p02	916000162	1907193162	Um3_L6_N018_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b3p3minus_0p02
163	Um3	-3.0	18	0.500000000000	3.3	0.303030303030	-0.921189864367	32	0.500000000000	-0.921189864367	m0p921190	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b3p3_mum0p921190_center	916000163	1907193163	Um3_L6_N018_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b3p3center
164	Um3	-3.0	18	0.500000000000	3.3	0.303030303030	-0.921189864367	32	0.500000000000	-0.901189864367	m0p901190	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b3p3_mum0p901190_plus_0p02	916000164	1907193164	Um3_L6_N018_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b3p3plus_0p02
165	Um3	-3.0	18	0.500000000000	4.0	0.250000000000	-0.910117561257	32	0.500000000000	-0.930117561257	m0p930118	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b4p0_mum0p930118_minus_0p02	916000165	1907193165	Um3_L6_N018_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b4p0minus_0p02
166	Um3	-3.0	18	0.500000000000	4.0	0.250000000000	-0.910117561257	32	0.500000000000	-0.910117561257	m0p910118	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b4p0_mum0p910118_center	916000166	1907193166	Um3_L6_N018_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b4p0center
167	Um3	-3.0	18	0.500000000000	4.0	0.250000000000	-0.910117561257	32	0.500000000000	-0.890117561257	m0p890118	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b4p0_mum0p890118_plus_0p02	916000167	1907193167	Um3_L6_N018_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b4p0plus_0p02
168	Um3	-3.0	18	0.500000000000	5.0	0.200000000000	-0.903510157660	32	0.500000000000	-0.923510157660	m0p923510	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b5p0_mum0p923510_minus_0p02	916000168	1907193168	Um3_L6_N018_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b5p0minus_0p02
169	Um3	-3.0	18	0.500000000000	5.0	0.200000000000	-0.903510157660	32	0.500000000000	-0.903510157660	m0p903510	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b5p0_mum0p903510_center	916000169	1907193169	Um3_L6_N018_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b5p0center
170	Um3	-3.0	18	0.500000000000	5.0	0.200000000000	-0.903510157660	32	0.500000000000	-0.883510157660	m0p883510	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b5p0_mum0p883510_plus_0p02	916000170	1907193170	Um3_L6_N018_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b5p0plus_0p02
171	Um3	-3.0	18	0.500000000000	6.7	0.149253731343	-0.898528780395	32	0.500000000000	-0.918528780395	m0p918529	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b6p7_mum0p918529_minus_0p02	916000171	1907193171	Um3_L6_N018_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b6p7minus_0p02
172	Um3	-3.0	18	0.500000000000	6.7	0.149253731343	-0.898528780395	32	0.500000000000	-0.898528780395	m0p898529	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b6p7_mum0p898529_center	916000172	1907193172	Um3_L6_N018_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b6p7center
173	Um3	-3.0	18	0.500000000000	6.7	0.149253731343	-0.898528780395	32	0.500000000000	-0.878528780395	m0p878529	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b6p7_mum0p878529_plus_0p02	916000173	1907193173	Um3_L6_N018_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b6p7plus_0p02
174	Um3	-3.0	18	0.500000000000	10.0	0.100000000000	-0.892327158267	32	0.500000000000	-0.912327158267	m0p912327	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b10p0_mum0p912327_minus_0p02	916000174	1907193174	Um3_L6_N018_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b10p0minus_0p02
175	Um3	-3.0	18	0.500000000000	10.0	0.100000000000	-0.892327158267	32	0.500000000000	-0.892327158267	m0p892327	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b10p0_mum0p892327_center	916000175	1907193175	Um3_L6_N018_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b10p0center
176	Um3	-3.0	18	0.500000000000	10.0	0.100000000000	-0.892327158267	32	0.500000000000	-0.872327158267	m0p872327	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot018_n0.500000_b10p0_mum0p872327_plus_0p02	916000176	1907193176	Um3_L6_N018_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N18b10p0plus_0p02
